pr,acc,f-measure,precision
3778,0.6666666865348816,0.92,0.7466666666666666
3783,0.4000000059604645,0.76,0.4933333333333333
3784,0.5,0.88,0.62
3785,0.6666666865348816,0.92,0.7466666666666666
3789,0.20000000298023224,0.8399999999999999,0.165
3790,0.625,0.88,0.6352380952380953
3798,0.4166666567325592,0.72,0.6267916865742953
3800,0.0,0.8000000000000002,0.04
3801,0.4000000059604645,0.88,0.3733333333333333
3806,0.2857142984867096,0.8000000000000002,0.30666666666666664
3808,0.6666666865348816,0.88,0.7228571428571428
3820,0.5,0.88,0.48999999999999994
3821,0.7142857313156128,0.92,0.7344444444444446
3824,0.800000011920929,0.96,0.8
3825,0.8333333134651184,0.96,0.8333333333333334
3826,0.6666666865348816,0.92,0.6666666666666666
3847,0.5,0.88,0.53
3862,0.6000000238418579,0.8399999999999999,0.76
3863,0.4285714328289032,0.8399999999999999,0.5885714285714285
3865,0.2857142984867096,0.8000000000000002,0.38222222222222224
3871,0.3333333432674408,0.8399999999999999,0.3333333333333333
3872,0.7142857313156128,0.92,0.7142857142857143
3878,0.3333333432674408,0.68,0.3466666666666667
3881,0.4000000059604645,0.76,0.4933333333333333
3882,0.4285714328289032,0.8399999999999999,0.495
3883,0.4444444477558136,0.8000000000000002,0.56
3884,0.0,0.76,0.12
3886,0.375,0.8000000000000002,0.38
3887,0.1666666716337204,0.8000000000000002,0.16666666666666666
3891,0.3333333432674408,0.8399999999999999,0.38666666666666666
3895,0.2857142984867096,0.8000000000000002,0.2857142857142857
3899,0.0,0.92,0.165
3904,0.5,0.8399999999999999,0.5244444444444444
3907,0.20000000298023224,0.68,0.18814814814814815
3909,0.4545454680919647,0.76,0.45666666666666667
3911,0.0,0.68,0.04
3919,0.20000000298023224,0.8399999999999999,0.165
3927,0.1428571492433548,0.76,0.14666666666666667
3931,0.2857142984867096,0.8000000000000002,0.7542857142857142
3932,0.1428571492433548,0.76,0.19
3942,0.625,0.88,0.6352380952380953
3944,0.4545454680919647,0.76,0.510625
3947,0.5,0.88,0.5
3950,0.375,0.8000000000000002,0.38
3954,0.4000000059604645,0.64,0.42615384615384616
3964,0.3333333432674408,0.8399999999999999,0.38666666666666666
3965,0.30000001192092896,0.72,0.305
3967,0.8333333134651184,0.96,0.8333333333333334
3968,0.375,0.8000000000000002,0.48142857142857143
3970,0.1428571492433548,0.76,0.3828571428571429
3976,0.6666666865348816,0.92,0.7466666666666666
3979,0.4545454680919647,0.76,0.5568253968253969
3983,0.5,0.92,0.58
3984,0.4000000059604645,0.88,0.41333333333333333
3987,0.4285714328289032,0.8399999999999999,0.495
3988,0.1666666716337204,0.8000000000000002,0.16333333333333333
3996,0.4285714328289032,0.8399999999999999,0.44
4002,0.3333333432674408,0.76,0.33714285714285713
4004,0.4000000059604645,0.88,0.4
4011,0.3636363744735718,0.72,0.36000000000000004
4015,0.4285714328289032,0.68,0.7485714285714286
4016,0.4285714328289032,0.8399999999999999,0.495
4019,0.25,0.88,0.24666666666666665
4030,0.25,0.88,0.20666666666666667
4031,0.375,0.8000000000000002,0.48142857142857143
4034,0.20000000298023224,0.8399999999999999,0.2
4035,0.125,0.72,0.11142857142857143
4037,0.5714285969734192,0.88,0.6133333333333333
4039,0.25,0.88,0.20666666666666667
4040,0.0,0.8000000000000002,0.08
4043,0.20000000298023224,0.8399999999999999,0.19111111111111112
4044,0.25,0.76,0.25
4046,0.25,0.88,0.25
4047,0.4285714328289032,0.8399999999999999,0.44
4054,0.5555555820465088,0.8399999999999999,0.5555555555555556
4056,0.1428571492433548,0.76,0.1825
4057,0.5,0.88,0.5
4058,0.25,0.76,0.24666666666666665
4059,0.5,0.8399999999999999,0.5771428571428572
4060,0.20000000298023224,0.8399999999999999,0.165
4061,0.3636363744735718,0.72,0.4057142857142857
4068,0.125,0.72,0.16999999999999998
4100,0.0,0.8000000000000002,0.08
4105,0.25,0.88,0.25
4106,0.4000000059604645,0.88,0.52
4107,0.1875,0.48,0.7075
4109,0.25,0.52,0.73
4111,0.2222222238779068,0.72,0.2533333333333333
4116,0.2857142984867096,0.8000000000000002,0.2622222222222222
4119,0.2857142984867096,0.8000000000000002,0.4
4123,0.2222222238779068,0.72,0.2533333333333333
4124,0.3333333432674408,0.8399999999999999,0.38666666666666666
4128,0.4285714328289032,0.8399999999999999,0.495
4141,0.5555555820465088,0.8399999999999999,0.6408333333333334
4157,0.25,0.88,0.25
4180,0.5714285969734192,0.88,0.6133333333333333
4182,0.6000000238418579,0.92,0.6
4184,0.5714285969734192,0.88,0.6914285714285714
4185,0.5,0.8399999999999999,0.5244444444444444
4189,0.4285714328289032,0.8399999999999999,0.44
4191,0.6363636255264282,0.8399999999999999,0.7324999999999999
4203,0.20000000298023224,0.8399999999999999,0.165
4208,0.125,0.72,0.11142857142857143
4212,0.6000000238418579,0.92,0.6025
4216,0.1666666716337204,0.6,0.3233333333333333
4225,0.20000000298023224,0.8399999999999999,0.2
4226,0.2857142984867096,0.8000000000000002,0.2622222222222222
4234,0.125,0.72,0.11142857142857143
4245,0.4444444477558136,0.8000000000000002,0.56
4246,0.1428571492433548,0.76,0.14666666666666667
4252,1.0,1.0,1.0
4253,0.25,0.88,0.25
4255,0.6000000238418579,0.92,0.6
4258,0.1818181872367859,0.64,0.5418181818181818
4259,0.4444444477558136,0.8000000000000002,0.44
4260,0.30000001192092896,0.72,0.305
4261,0.125,0.72,0.125
4263,0.5,0.8399999999999999,0.5244444444444444
4264,0.1428571492433548,0.76,0.14285714285714285
4265,0.2857142984867096,0.8000000000000002,0.2622222222222222
4268,0.5,0.88,0.53
4270,0.375,0.8000000000000002,0.48142857142857143
4275,0.3333333432674408,0.6,0.7333333333333334
4277,0.1111111119389534,0.68,0.10250000000000001
4278,0.5,0.88,0.62
4280,0.5,0.8000000000000002,0.5664285714285715
4281,0.6000000238418579,0.92,0.6
4282,0.4000000059604645,0.88,0.4
4284,0.3333333432674408,0.76,0.5733333333333334
4289,0.0,0.8399999999999999,0.04
4290,0.4000000059604645,0.76,0.41333333333333333
4291,0.1428571492433548,0.76,0.14666666666666667
4299,0.5,0.92,0.4844444444444444
4309,0.7142857313156128,0.92,0.7942857142857143
4311,0.4285714328289032,0.8399999999999999,0.5885714285714285
4312,0.5714285969734192,0.88,0.6133333333333333
4313,0.3333333432674408,0.92,0.29
4314,0.2857142984867096,0.8000000000000002,0.38222222222222224
4317,0.625,0.88,0.745
4326,0.7142857313156128,0.92,0.8373015873015873
4327,0.375,0.8000000000000002,0.575
4333,0.46666666865348816,0.68,0.7866666666666666
4335,0.1666666716337204,0.8000000000000002,0.16666666666666666
4336,0.2857142984867096,0.8000000000000002,0.38222222222222224
4337,0.25,0.88,0.25
4338,0.4545454680919647,0.76,0.45666666666666667
4341,0.6000000238418579,0.92,0.6
4346,0.20000000298023224,0.8399999999999999,0.165
4350,0.30000001192092896,0.72,0.49
4351,0.4000000059604645,0.76,0.39555555555555555
4354,0.1666666716337204,0.6,0.16121212121212122
4355,0.25,0.88,0.25
4367,0.27272728085517883,0.68,0.3875
4368,0.3636363744735718,0.72,0.6436363636363636
4369,0.1428571492433548,0.76,0.16333333333333333
4372,0.1666666716337204,0.8000000000000002,0.26
4379,0.125,0.72,0.13555555555555554
4386,0.0,0.88,0.25
4387,0.5714285969734192,0.88,0.6133333333333333
4389,0.5,0.88,0.5
4390,0.5,0.88,0.48999999999999994
4394,0.800000011920929,0.96,0.8400000000000001
4396,0.2857142984867096,0.8000000000000002,0.2622222222222222
4397,0.2857142984867096,0.8000000000000002,0.2622222222222222
4400,0.1666666716337204,0.8000000000000002,0.16666666666666666
4404,0.3333333432674408,0.8399999999999999,0.30666666666666664
4405,0.5,0.8399999999999999,0.5244444444444444
4406,0.1666666716337204,0.8000000000000002,0.26
4408,0.0,0.8000000000000002,0.12
4413,0.5,0.92,0.5555555555555556
4415,0.2857142984867096,0.8000000000000002,0.2622222222222222
4416,0.3333333432674408,0.76,0.33714285714285713
4418,0.20000000298023224,0.8399999999999999,0.2
4419,0.4000000059604645,0.88,0.3733333333333333
4426,0.25,0.88,0.37
4428,0.4000000059604645,0.88,0.3733333333333333
4429,0.5,0.8399999999999999,0.6661904761904762
4431,0.2857142984867096,0.8000000000000002,0.32
4439,0.25,0.76,0.3904761904761905
4443,0.5,0.8399999999999999,0.4971428571428571
4444,0.5,0.88,0.5
4448,0.1666666716337204,0.8000000000000002,0.16666666666666666
4452,0.1428571492433548,0.76,0.2833333333333333
4453,0.25,0.88,0.25
4470,0.125,0.72,0.319047619047619
4484,0.2857142984867096,0.8000000000000002,0.4
4492,0.4285714328289032,0.8399999999999999,0.415
4498,0.3333333432674408,0.92,0.29
4505,0.4285714328289032,0.8399999999999999,0.415
4507,0.5,0.88,0.48999999999999994
4518,0.20000000298023224,0.8399999999999999,0.245
4519,0.8333333134651184,0.96,0.8333333333333334
4520,0.0,0.76,0.24166666666666667
4531,0.3333333432674408,0.8399999999999999,0.30666666666666664
4533,0.5,0.8399999999999999,0.5
4546,0.5,0.88,0.5
4547,0.1666666716337204,0.8000000000000002,0.28833333333333333
4549,0.30000001192092896,0.72,0.3742857142857143
4553,0.25,0.88,0.26666666666666666
4554,0.25,0.76,0.23047619047619047
4560,0.5,0.8000000000000002,0.5264285714285715
4565,0.0,0.72,0.04
4577,0.4285714328289032,0.8399999999999999,0.44
4578,0.2857142984867096,0.8000000000000002,0.3657142857142857
4587,0.800000011920929,0.96,0.8400000000000001
4596,0.375,0.8000000000000002,0.42
4601,0.625,0.88,0.6752380952380952
4602,0.6000000238418579,0.92,0.6799999999999999
4604,0.5,0.88,0.48999999999999994
4605,0.20000000298023224,0.8399999999999999,0.19111111111111112
4607,0.1666666716337204,0.8000000000000002,0.2033333333333333
4608,0.6666666865348816,0.92,0.7466666666666666
4613,0.1428571492433548,0.76,0.22666666666666668
4617,0.7142857313156128,0.92,0.7344444444444446
4618,0.6666666865348816,0.92,0.7466666666666666
4634,0.6000000238418579,0.92,0.6799999999999999
4642,0.1666666716337204,0.8000000000000002,0.16666666666666666
4644,0.3333333432674408,0.76,0.37
4658,0.6000000238418579,0.92,0.6025
4660,0.6666666865348816,0.92,0.6666666666666666
4692,0.25,0.76,0.28
4693,0.6666666865348816,0.92,0.6666666666666666
4694,0.3636363744735718,0.72,0.36000000000000004
4696,0.5714285969734192,0.88,0.6914285714285714
4697,0.5,0.88,0.62
4698,0.4000000059604645,0.76,0.41333333333333333
4701,0.5,0.8000000000000002,0.6782010582010582
4702,0.2857142984867096,0.8000000000000002,0.28
4707,0.3333333432674408,0.76,0.5733333333333334
4708,0.5555555820465088,0.8399999999999999,0.6408333333333334
4711,0.38461539149284363,0.68,0.7046153846153846
4713,0.3333333432674408,0.8399999999999999,0.30666666666666664
4715,0.4444444477558136,0.8000000000000002,0.6444444444444444
4716,0.5714285969734192,0.88,0.6133333333333333
4717,0.21739129722118378,0.28,0.9373913043478261
4721,0.4000000059604645,0.88,0.41333333333333333
4722,0.2857142984867096,0.8000000000000002,0.2622222222222222
4726,0.6666666865348816,0.92,0.6666666666666666
4727,0.699999988079071,0.88,0.7
4729,0.15789473056793213,0.36,0.7978947368421052
4730,0.1666666716337204,0.8000000000000002,0.16666666666666666
4731,0.4285714328289032,0.8399999999999999,0.5885714285714285
4732,0.1666666716337204,0.8000000000000002,0.16666666666666666
4738,0.6666666865348816,0.92,0.6800000000000002
4739,0.1428571492433548,0.76,0.14666666666666667
4741,0.3333333432674408,0.8399999999999999,0.33
4742,0.375,0.8000000000000002,0.34714285714285714
4743,0.2857142984867096,0.8000000000000002,0.28
4744,0.5714285969734192,0.88,0.6133333333333333
4750,0.2857142984867096,0.8000000000000002,0.32
4753,0.0,0.72,0.08
4757,0.3333333432674408,0.76,0.32125
4758,0.6000000238418579,0.92,0.6025
4759,0.1428571492433548,0.76,0.14666666666666667
4760,0.20000000298023224,0.68,0.2711111111111111
4761,0.4285714328289032,0.8399999999999999,0.495
4768,0.1666666716337204,0.8000000000000002,0.14
4769,0.375,0.8000000000000002,0.49111111111111105
4779,0.31578946113586426,0.48,0.7047058823529412
4780,0.3333333432674408,0.76,0.48125
4784,0.6666666865348816,0.92,0.7466666666666666
4787,0.7142857313156128,0.92,0.7942857142857143
4791,0.4000000059604645,0.88,0.52
4792,0.3333333432674408,0.8399999999999999,0.30666666666666664
4794,0.625,0.88,0.6352380952380953
4799,0.4000000059604645,0.88,0.41333333333333333
4801,0.3333333432674408,0.8399999999999999,0.33
4803,0.20000000298023224,0.8399999999999999,0.2
4806,0.7142857313156128,0.92,0.7344444444444446
4807,0.5,0.88,0.5
4813,0.6666666865348816,0.92,0.7466666666666666
4815,0.6000000238418579,0.8399999999999999,0.76
4818,0.20000000298023224,0.8399999999999999,0.245
4822,0.30000001192092896,0.72,0.3742857142857143
4823,0.2222222238779068,0.72,0.2533333333333333
4828,0.5,0.88,0.43333333333333335
4835,0.3333333432674408,0.8399999999999999,0.3333333333333333
4838,0.3636363744735718,0.72,0.4057142857142857
4839,0.4285714328289032,0.8399999999999999,0.44
4847,0.38461539149284363,0.68,0.38461538461538464
4848,0.5714285969734192,0.88,0.5733333333333334
4855,0.5714285969734192,0.88,0.6914285714285714
4856,0.625,0.88,0.745
4858,0.3333333432674408,0.8399999999999999,0.30666666666666664
4860,0.5,0.88,0.62
4872,0.5,0.8399999999999999,0.66
4876,0.5,0.76,0.74
4884,0.6000000238418579,0.8399999999999999,0.6425
4885,0.25,0.76,0.23047619047619047
4890,0.2857142984867096,0.8000000000000002,0.2622222222222222
4891,0.4166666567325592,0.72,0.5571428571428572
4892,0.3333333432674408,0.68,0.41000000000000003
4894,0.5714285969734192,0.76,0.8114285714285714
4896,0.5,0.88,0.5
4897,0.2857142984867096,0.8000000000000002,0.2622222222222222
4898,0.4615384638309479,0.72,0.56
4904,0.1666666716337204,0.8000000000000002,0.55
4910,0.2857142984867096,0.8000000000000002,0.28
4914,0.0,0.8000000000000002,0.04
4916,0.6666666865348816,0.92,0.6666666666666666
4917,0.4000000059604645,0.88,0.3733333333333333
4918,0.4000000059604645,0.88,0.3733333333333333
4920,0.1666666716337204,0.8000000000000002,0.16333333333333333
4921,0.1428571492433548,0.76,0.12333333333333332
4927,0.5,0.92,0.5
4931,0.1428571492433548,0.76,0.14666666666666667
4933,0.75,0.92,0.75
4935,0.375,0.8000000000000002,0.3614285714285714
4943,0.5714285969734192,0.88,0.6133333333333333
4950,0.5,0.8000000000000002,0.5264285714285715
4953,0.4285714328289032,0.8399999999999999,0.44
4956,0.4444444477558136,0.8000000000000002,0.44
4962,0.2857142984867096,0.8000000000000002,0.8971428571428571
4964,0.75,0.96,0.75
4965,0.5,0.8399999999999999,0.66
4970,0.4000000059604645,0.76,0.41333333333333333
4973,0.5,0.92,0.4844444444444444
4976,0.5,0.8399999999999999,0.5771428571428572
4979,0.5833333134651184,0.8000000000000002,0.6644444444444444
4980,0.4615384638309479,0.72,0.7415384615384615
4981,0.1428571492433548,0.76,0.14666666666666667
4983,0.4000000059604645,0.88,0.4
4991,0.1666666716337204,0.8000000000000002,0.14
4993,0.375,0.8000000000000002,0.3614285714285714
4996,0.20000000298023224,0.8399999999999999,0.165
4999,0.27272728085517883,0.68,0.5927272727272728
5007,0.5714285969734192,0.88,0.5733333333333334
5010,0.20000000298023224,0.8399999999999999,0.165
5011,0.4000000059604645,0.76,0.41333333333333333
5014,0.3333333432674408,0.92,0.3333333333333333
5024,0.2857142984867096,0.8000000000000002,0.2622222222222222
5032,0.6666666865348816,0.92,0.6800000000000002
5033,0.375,0.8000000000000002,0.3614285714285714
5034,0.4285714328289032,0.8399999999999999,0.415
5040,0.375,0.8000000000000002,0.575
5042,0.5,0.88,0.48999999999999994
5048,0.5,0.8000000000000002,0.8
5054,0.1666666716337204,0.8000000000000002,0.26
5056,0.20000000298023224,0.8399999999999999,0.19111111111111112
5057,0.3333333432674408,0.8399999999999999,0.30666666666666664
5058,0.7142857313156128,0.92,0.7344444444444446
5062,0.5,0.88,0.5
5068,0.5555555820465088,0.8399999999999999,0.6408333333333334
5070,0.5,0.76,0.61
5076,0.38461539149284363,0.68,0.7046153846153846
5086,0.4285714328289032,0.8399999999999999,0.5885714285714285
5101,0.375,0.8000000000000002,0.3614285714285714
5103,0.4444444477558136,0.8000000000000002,0.46095238095238095
5110,0.5714285969734192,0.88,0.6914285714285714
5118,0.4000000059604645,0.76,0.446530612244898
5121,0.375,0.8000000000000002,0.3614285714285714
5123,0.4444444477558136,0.8000000000000002,0.5009523809523809
5125,0.20000000298023224,0.8399999999999999,0.165
5131,0.38461539149284363,0.68,0.7046153846153846
5132,0.5,0.92,0.4844444444444444
5134,0.375,0.8000000000000002,0.38
5135,0.4000000059604645,0.76,0.4
5137,0.5,0.8399999999999999,0.5771428571428572
5138,0.25,0.76,0.28
5141,0.3333333432674408,0.76,0.33714285714285713
5142,0.3333333432674408,0.8399999999999999,0.33
5148,0.25,0.76,0.32666666666666666
5150,0.4444444477558136,0.8000000000000002,0.4444444444444444
5155,0.4285714328289032,0.8399999999999999,0.415
5167,0.1666666716337204,0.6,0.22547619047619047
5168,0.4444444477558136,0.8000000000000002,0.56
5170,0.625,0.88,0.745
5182,0.1111111119389534,0.68,0.10250000000000001
5184,0.38461539149284363,0.68,0.5125
5188,0.3333333432674408,0.8399999999999999,0.30666666666666664
5190,0.6666666865348816,0.92,0.6800000000000002
5191,0.6000000238418579,0.8399999999999999,0.76
5192,0.4166666567325592,0.72,0.6966666666666667
5195,0.6666666865348816,0.92,0.7466666666666666
5196,0.6000000238418579,0.8399999999999999,0.6914285714285714
5197,0.4000000059604645,0.76,0.64
5200,0.1666666716337204,0.8000000000000002,0.2033333333333333
5201,0.4000000059604645,0.88,0.41333333333333333
5203,0.375,0.6,0.7147089947089947
5204,0.4000000059604645,0.76,0.41333333333333333
5206,0.4000000059604645,0.88,0.4
5209,0.6666666865348816,0.96,0.6666666666666666
5210,0.375,0.8000000000000002,0.3614285714285714
5211,0.5,0.88,0.54
5213,0.1428571492433548,0.76,0.1825
5214,0.75,0.96,0.79
5215,0.3333333432674408,0.68,0.4394444444444444
5216,0.5714285969734192,0.88,0.6914285714285714
5217,0.5,0.8399999999999999,0.5244444444444444
5218,0.4000000059604645,0.76,0.46592592592592597
5219,0.3333333432674408,0.8399999999999999,0.3333333333333333
5224,0.75,0.96,0.6944444444444444
5229,0.3333333432674408,0.8399999999999999,0.3333333333333333
5230,0.3333333432674408,0.8399999999999999,0.38666666666666666
5235,0.3636363744735718,0.72,0.4057142857142857
5259,0.3333333432674408,0.8399999999999999,0.3333333333333333
5264,0.375,0.8000000000000002,0.575
5266,0.1666666716337204,0.8000000000000002,0.16666666666666666
5276,0.4285714328289032,0.8399999999999999,0.44
5280,0.2857142984867096,0.8000000000000002,0.2425
5283,0.4285714328289032,0.8399999999999999,0.495
5288,0.4285714328289032,0.8399999999999999,0.495
5315,0.1666666716337204,0.8000000000000002,0.16333333333333333
5325,0.6666666865348816,0.88,0.7866666666666666
5326,0.27272728085517883,0.68,0.5927272727272728
5328,0.3333333432674408,0.76,0.41714285714285715
5329,0.5,0.88,0.48999999999999994
5338,0.4545454680919647,0.76,0.45666666666666667
5340,0.6000000238418579,0.92,0.6799999999999999
5347,0.2666666805744171,0.56,0.4723232323232323
5351,0.5,0.8399999999999999,0.5244444444444444
5352,0.4444444477558136,0.8000000000000002,0.46095238095238095
5354,0.3333333432674408,0.8399999999999999,0.30666666666666664
5355,0.5,0.8399999999999999,0.66
5356,0.6666666865348816,0.92,0.6800000000000002
5360,0.7142857313156128,0.92,0.7344444444444446
5361,0.4444444477558136,0.8000000000000002,0.5009523809523809
5363,0.4285714328289032,0.8399999999999999,0.44
5382,0.4444444477558136,0.8000000000000002,0.56
5385,0.6000000238418579,0.92,0.5333333333333333
5389,0.5555555820465088,0.8399999999999999,0.6408333333333334
5392,0.5714285969734192,0.88,0.6914285714285714
5395,0.25,0.88,0.25
5410,0.4000000059604645,0.76,0.64
5421,0.2222222238779068,0.72,0.29333333333333333
5423,0.5,0.8399999999999999,0.4971428571428571
5429,0.4285714328289032,0.8399999999999999,0.44
5430,0.1428571492433548,0.76,0.14666666666666667
5432,0.2857142984867096,0.8000000000000002,0.2622222222222222
5439,0.46666666865348816,0.68,0.6083333333333333
5441,0.4285714328289032,0.8399999999999999,0.415
5448,0.375,0.8000000000000002,0.3614285714285714
5454,0.375,0.8000000000000002,0.3614285714285714
5459,0.4444444477558136,0.8000000000000002,0.4444444444444444
5470,0.25,0.76,0.25
5471,0.5714285969734192,0.88,0.5714285714285714
5472,0.4000000059604645,0.88,0.41333333333333333
5477,0.20000000298023224,0.68,0.23428571428571426
5481,0.375,0.8000000000000002,0.3614285714285714
5482,0.4545454680919647,0.76,0.6166666666666667
5483,0.2857142984867096,0.8000000000000002,0.32
5487,0.3333333432674408,0.76,0.33714285714285713
5495,0.3333333432674408,0.8399999999999999,0.38666666666666666
5497,0.3333333432674408,0.76,0.41714285714285715
5501,0.3333333432674408,0.8399999999999999,0.38666666666666666
5513,0.6000000238418579,0.92,0.6
5514,0.5,0.88,0.48999999999999994
5518,0.75,0.96,0.75
5519,0.5,0.8000000000000002,0.7
5521,0.20000000298023224,0.8399999999999999,0.19111111111111112
5525,0.4000000059604645,0.76,0.64
5531,0.20000000298023224,0.8399999999999999,0.19111111111111112
5533,0.4285714328289032,0.8399999999999999,0.5333333333333333
5538,0.3333333432674408,0.76,0.37
5539,0.3636363744735718,0.72,0.56
5544,0.2857142984867096,0.8000000000000002,0.38222222222222224
5554,0.4545454680919647,0.76,0.45666666666666667
5556,0.375,0.8000000000000002,0.3614285714285714
5558,0.5714285969734192,0.88,0.5714285714285714
5563,0.5,0.88,0.7251851851851852
5578,0.25,0.76,0.23047619047619047
5581,0.699999988079071,0.88,0.7205555555555556
5582,0.0,0.64,0.04
5612,0.3333333432674408,0.8399999999999999,0.30666666666666664
5613,0.4444444477558136,0.8000000000000002,0.5009523809523809
5627,0.5714285969734192,0.88,0.8208333333333333
5628,0.4285714328289032,0.8399999999999999,0.495
5629,0.3076923191547394,0.64,0.32242424242424245
5635,0.3333333432674408,0.68,0.5709090909090909
5640,0.6000000238418579,0.8399999999999999,0.6914285714285714
5641,0.20000000298023224,0.8399999999999999,0.3333333333333333
5646,0.4444444477558136,0.8000000000000002,0.56
5655,0.3333333432674408,0.8399999999999999,0.33
5659,0.2222222238779068,0.72,0.22285714285714286
5665,0.6000000238418579,0.92,0.6
5666,0.5,0.88,0.5
5667,0.5714285969734192,0.88,0.6133333333333333
5669,1.0,1.0,1.0
5670,0.5555555820465088,0.8399999999999999,0.7155555555555555
5671,0.4285714328289032,0.8399999999999999,0.42857142857142855
5674,0.3333333432674408,0.8399999999999999,0.3333333333333333
5680,0.4285714328289032,0.8399999999999999,0.415
5684,0.46666666865348816,0.68,0.5855647382920111
5688,0.5,0.8399999999999999,0.5
5691,0.2857142984867096,0.6,0.4877922077922078
5694,0.6666666865348816,0.92,0.6666666666666666
5705,0.4444444477558136,0.8000000000000002,0.4444444444444444
5706,0.6666666865348816,0.92,0.7466666666666666
5710,0.0,0.8399999999999999,0.04
5715,0.5,0.8000000000000002,0.5664285714285715
5716,0.5714285969734192,0.88,0.6133333333333333
5717,0.6666666865348816,0.88,0.6828571428571428
